#!id,m1,m2,spin1x,spin1y,spin1z,spin2x,spin2y,spin2z,chieff,chip,tcoal,SNRH,SNRL
40,64.26692320618837,19.10342179639056,-0.1378666436606977,-0.7206115876921269,0.2694225330034937,-0.3395388580712906,-0.47723486581539626,0.21157166266097227,0.256166625553341,0.7336813148434637,1367164999.1610568,9.517250074235427,9.517250074235427
41,20.2774044988808,4.239158710676591,-0.49778262773087467,-0.37112119706022534,0.34447530896273015,0.19493775458595888,0.1665340490585804,-0.2673844160020264,0.238678649756215,0.6209013507619944,1367173332.6517894,8.40178183025923,8.40178183025923
42,22.42471768983552,7.386230698486963,-0.24661668666150827,0.5280478970907455,0.33812775868868583,0.34533175602976157,0.2836396234678994,0.6410580835154331,0.4131845209087843,0.5827987403571314,1367177124.888412,6.391499205846764,6.391499205846764
43,54.993520812319524,17.480376563820936,0.004298900978125997,-0.5205705563590431,0.6559702625174242,-0.09901383055956701,-0.09149538204562072,0.09990232735111385,0.521849189224993,0.5205883063396483,1367180431.2526798,8.800167427885874,8.800167427885874
44,68.06588289383129,20.383874143265537,0.15420254993313698,-0.8447271747612057,0.3187437919456701,0.33828244211245445,0.3056834915841232,0.19850318218431245,0.291033490206152,0.858686453943423,1367190144.8291788,6.226924312268974,6.226924312268974
45,26.211475290323378,7.498122669045903,0.13773677367131232,0.5168825426747945,0.6306266995414628,-0.008376372893588242,0.009916938334255032,-0.007759250385023815,0.4886286796151002,0.5349196030651177,1367194452.6355507,6.133749026116259,6.133749026116259
46,47.115050241918404,13.810378228118244,0.5659639272969149,0.6706200629783081,0.4049850641689721,0.0028843004901444513,0.02016859744359973,0.014989931039263925,0.3165822341700753,0.8775228976330917,1367195533.1679826,18.036215591737456,18.036215591737456
47,494.24897813067537,100.34820904649966,-0.3898234096804641,-0.48714075119484584,0.7015409760836359,-0.05593464635505073,-0.036901375104716895,0.042920111202874776,0.5903877018052841,0.6239137778648438,1367202091.3489344,27.112131012160347,27.112131012160347
48,98.58991237571394,30.958138507536734,-0.12505140949541785,0.6076091764236987,0.19211038951839812,0.035589472628886495,0.485289820439991,0.19442173040841548,0.19266273137860698,0.6203440708921752,1367202168.9339616,11.357309304181493,11.357309304181493
49,24.115443776305188,7.349873894905509,-0.48712847323991043,-0.23927250702412609,0.11420131744270084,0.13758568587388448,-0.09840072986658659,0.07268702680630189,0.10450413897457547,0.542720445587465,1367209429.2510796,26.507215093131784,26.507215093131784
50,38.510424800185675,10.373364855667228,-0.49387526341509225,-0.20653649026645193,-0.3670424545051847,0.02378658077366936,-0.323281206518047,-0.036272040356688746,-0.29685145226132165,0.5353224239884884,1367212068.9697402,10.653299776180054,10.653299776180054
51,60.16003793261893,17.537908552365728,-0.5452368770761633,-0.06753355579707404,0.8251511499611612,0.0002756353361756809,-0.22290372710526177,0.16778714559298225,0.6767715554444125,0.5494033429843358,1367212230.7048006,14.216071953676469,14.216071953676469
52,55.2656793636096,14.740189259118841,-0.44541221899949945,0.5746719774314725,0.4212685166374006,-0.031218490170187047,0.02499194460375732,0.0030816004545038997,0.3332165516879666,0.7270762865608098,1367213166.816672,6.633476997320363,6.633476997320363
53,6.989129918570642,1.9819723964556022,0.5113979048587812,-0.07237991408301715,0.4307134958699812,-0.2333522700614359,-0.3678321277257525,-0.25638478758102745,0.27891388600810857,0.516494597315999,1367214181.0725381,6.011455847530419,6.011455847530419
54,131.2147133895437,40.09432165342352,-0.5747896856767964,0.0926731051444773,0.5010504076063136,0.020726968618088547,0.023939630107520465,-0.014674805193673096,0.38034660140253307,0.5822125790272397,1367214978.5578914,8.94654837372073,8.94654837372073
55,8.283475759221714,2.5358496175123197,-0.2874711545142862,0.4236930131363624,0.6135186678508759,-0.012358976440098748,0.011052591863430213,0.02554509630866373,0.47570854526144374,0.5120111659508475,1367217588.5933647,6.4798884943349995,6.4798884943349995
56,40.88296540787537,12.53772015208049,-0.2976994377828507,0.9280722533450912,0.014159713242677667,0.14010853407243073,-0.10086196037779549,-0.05253447184788033,-0.0014932687374578594,0.9746502258170675,1367233597.023639,24.12620951967818,24.12620951967818
57,39.863703752198546,5.170145543660377,0.47333499909606785,0.6994582888315174,-0.12000589133044988,-0.1745515127989975,0.30597087728253525,-0.0903231769089614,-0.11659814457796176,0.8445637448910467,1367240197.3666837,10.357477660474798,10.357477660474798
58,299.1707049398416,31.930710497490846,-0.04381221769379463,-0.5955157805771081,0.15514368114589702,0.05182155704715607,0.08510019618991485,-0.10583792875060657,0.12997517433124828,0.59712524258786,1367248243.3040333,13.003432764434109,13.003432764434109
59,74.9550293827158,15.752892950804327,0.48451997928104623,-0.2163382746904116,0.7054642208337142,-0.004840557480011173,-0.3389610623218497,0.01666596231467539,0.5858432996174298,0.5306240283086787,1367250271.297851,16.044291371277282,16.044291371277282
60,36.824493792029315,7.848509114651173,0.9105275063611998,0.02851678846241373,0.1769580406288388,-0.06422186810027293,0.0073681213276429675,0.03492469245607372,0.15200449026986643,0.9109739552064894,1367252652.6110237,22.053203881695076,22.053203881695076
61,56.81388383592852,10.499359170410827,-0.43437412175912654,0.47691168147474045,0.7544026926377418,0.012458906539194469,-0.017534628990920283,0.2307353732701469,0.6727223125774793,0.6450780027105845,1367258292.7537882,6.718498190236891,6.718498190236891
62,98.22275499000585,23.43430395790591,-0.5039902747714224,0.24516867492270183,0.06531952962124561,-0.01241588727047329,0.048068341765937585,-0.002963108408325352,0.05216652305943362,0.5604586302551932,1367258592.995631,9.454455057334055,9.454455057334055
63,46.16321314861212,12.425148210634754,-0.43327583328031966,-0.30187224109996497,0.3250150315182986,0.15570022876278758,0.929053150466833,0.2527252148139691,0.3096841421431317,0.5280670389746653,1367260597.3592458,11.087623196866712,11.087623196866712
64,60.64776544813289,13.844116575223314,0.3396277994215937,0.69037983308269,0.11612738075736259,0.39679012485408394,-0.8810382493476413,-0.009004080086407747,0.0928720342136145,0.7693967481522372,1367270623.0074763,10.010673969308208,10.010673969308208
65,45.38069706676992,14.777424391103631,0.564482076429788,-0.19508972049068055,-0.012878668570737994,0.018123760456420716,-0.0059460777499233545,0.051888606868977796,0.00303096245885457,0.5972436802944145,1367278086.592053,6.567764808776718,6.567764808776718
66,47.173170746496154,10.738583965831873,0.26916400296664694,0.5262420549971998,0.11985819889334849,-0.17283196258493322,0.26347214820442244,0.009500337450807346,0.09939452675498571,0.5910837173706487,1367289852.9148,10.617863896280348,10.617863896280348
67,65.03349971573118,14.923807086333607,-0.577267675441048,-0.30938048224320813,-0.07983979428881473,0.2814836789326367,0.3565293518047448,-0.023833299376824622,-0.0693863390753047,0.6549459915917885,1367290567.4561183,12.965178609431106,12.965178609431106
68,80.53041211194366,5.24607670561665,-0.5778752868284183,-0.42588707441275636,0.41370562333520344,-0.00733391733634747,-0.08572924783997378,-0.03173898354100503,0.3864623005087573,0.7178576789858024,1367306844.9773843,8.394554472465508,8.394554472465508
69,18.00166740430506,4.406613982580622,-0.45763178208783845,-0.6156041630705017,0.5662368894324595,-0.016377951135566806,0.04704371482341415,-0.5970799093440817,0.3374693198383109,0.767069314708015,1367307348.9304016,10.226595544078954,10.226595544078954
70,30.387052877296785,7.767490983908771,0.5314369739892782,0.4695299566676959,0.20824375134185846,-0.0011232172140770774,0.17294940331815167,0.23109772420236005,0.21289635651481498,0.7091428893609871,1367308645.410074,8.805364390014256,8.805364390014256
71,20.90160537892712,6.449110818049633,0.7299871734842872,0.04307193955659993,-0.603814824595679,-0.06408348475076724,-0.14846635474008157,0.026821394247710583,-0.455115140393392,0.731256771201981,1367312749.4165375,9.063427809145454,9.063427809145454
72,55.516644993485556,13.097923563210628,-0.5405795361442278,-0.7350565249556642,0.10310675306207033,0.19395825579753365,0.19349038427349718,0.5045139553531653,0.17973189206570095,0.9124331919531454,1367314782.5058112,12.725123051178453,12.725123051178453
73,54.51238994166733,17.702471973456994,0.6003992698672135,-0.4270661921090888,0.3629976434082877,-0.5278922033926053,0.2069015942354341,0.34640611997033754,0.3589304615170799,0.7367936045458322,1367315431.4776182,9.156706095102285,9.156706095102285
74,85.00527372469877,24.54444035986773,-0.3225569873876869,0.8857947871009872,-0.171694325192551,-0.4389065226786359,-0.062083415685760486,-0.16335808315169256,-0.16982660333396796,0.9426958231412208,1367315838.6484568,20.13917127563897,20.13917127563897
75,226.41644802357322,35.51639139428186,-0.14049711417451072,-0.5863015322381598,0.5105629455736539,-0.07020713934395396,0.42798698976772515,-0.3985217169774322,0.3872969711450115,0.6029004277624784,1367316259.098416,11.053503999406649,11.053503999406649
76,40.08928816011986,13.050419061171779,0.7301765371427973,0.3911143772675134,-0.2333598897631167,-0.18908767852954628,-0.11964877552117463,0.0873376061211763,-0.1546007672160221,0.8283285770147023,1367322877.3573396,8.252767651566971,8.252767651566971
77,79.97523365339185,11.659821363359068,-0.31302938121373397,0.6541241007516219,0.251430975114457,0.141342992795429,-0.16195155443459802,0.6109950121541259,0.29718259756728777,0.7251660035379286,1367323230.7367845,11.886480634056754,11.886480634056754
78,43.42868264056538,14.04595293438612,-0.8995847749473244,0.33765592670193334,-0.07710224513205882,-0.016921244456344683,0.11708700118431803,0.18479285920120975,-0.013098945721589492,0.9608664278420647,1367329135.2863448,8.32493682510335,8.32493682510335
79,67.51233441534472,21.199230896534704,0.05217681291227703,-0.5729193651780533,-0.13999444479672246,0.012454526105523044,0.06537148224492381,0.0006813405613789877,-0.10637742490903035,0.5752903778108116,1367342119.415682,9.620282085831269,9.620282085831269
80,40.179680356890856,11.777298992188436,0.5336055930388953,0.4014220752314464,-0.01013023029437208,-0.08014792832351209,-0.03840115359328581,-0.29343531881220114,-0.07434814240711714,0.6677384303793756,1367342581.382162,10.899767380138563,10.899767380138563
81,127.7255725362666,38.2608717201324,0.5175588667471815,0.1210480400158959,0.7059846142435382,0.42600878135970405,-0.3751784312367975,0.2030696485782095,0.590059695954832,0.5315259246173386,1367344003.4692602,10.196931285543041,10.196931285543041
82,43.77307131641444,8.428628323380453,0.7235529562392266,0.27002412253631947,0.309295309278157,-0.17306101735084983,0.20911218978015955,0.029623572137770168,0.2641387503696138,0.7722965150989828,1367350428.6510217,8.186702702482235,8.186702702482235
83,19.766461971607427,3.539315092334671,0.5329938316434867,-0.1290877709818717,0.7411806437979449,-0.2729504578151707,0.5381445833740564,0.31090477207522715,0.6758371076233102,0.5484032067622084,1367365573.1149871,6.230908737658124,6.230908737658124
84,34.93897839609595,5.381113074346227,0.25415571476457355,-0.5909145576801158,0.047028763216338094,0.12399620169781718,0.04199379881525129,0.3349248193560286,0.08545132564732096,0.6432535595127151,1367371596.6538572,7.9372316544993256,7.9372316544993256
85,44.82255053690847,13.601796329486858,-0.6576222498753953,0.2705518906556734,-0.011965497781698031,0.9021253766219622,0.15903088292761663,0.04857921450001866,0.0021299416960681218,0.7111015040544749,1367378773.2254176,7.178347421160154,7.178347421160154
86,73.49758654335773,20.431667221993713,-0.5044882650615887,0.3655534322560013,0.765558388398457,0.16332043549754005,-0.5279954234913158,0.12876910822676838,0.6270427913779234,0.6230069994943834,1367396167.1771297,11.100938946143769,11.100938946143769
87,29.01786620123961,5.508016449798037,0.3394452846662549,-0.4084758118194209,-0.07940460916320836,-0.3307944016201404,-0.27131607937402114,0.2514348265962001,-0.026624812834092484,0.5311078893442365,1367401837.1444104,7.205539919935755,7.205539919935755
88,111.32058654448853,31.311181766445195,-0.08899923341552261,0.8536643104073837,-0.18685674031754662,0.3066081355905745,-0.012306958057937193,-0.39112142648926557,-0.23169786367266032,0.8582911035376427,1367403192.8600864,18.631414599106915,18.631414599106915
89,33.88542785798107,10.215214698358645,0.015061546350970772,-0.5735886492800634,0.2642237753521149,0.15301445739666564,-0.02010263967449301,0.11003830339753155,0.22850915515419662,0.5737863616028268,1367411508.5680892,13.37604745305893,13.37604745305893
90,25.174626625945866,6.095769111858281,-0.501745352162293,0.49022181233968903,0.04535135178943988,0.4702391287249987,0.18078930454660608,0.36654433099382056,0.10796387060744735,0.70147403637631,1367421277.4255059,15.145410050772856,15.145410050772856
91,42.752541535881484,13.391577014743723,0.8145012356813622,0.3230671024552494,0.08950950118154569,0.42780131681595307,-0.28386159574266484,-0.11364840526438799,0.04105198113210989,0.8762331970516163,1367427444.840532,14.166621912946594,14.166621912946594
92,30.510777269754445,9.360894679695267,-0.5075271465571554,-0.06792637237190104,0.4427693678613133,-0.03625233859627908,-0.17786654269193342,0.10421417512208152,0.36328487805828114,0.5120525330042363,1367431117.3533905,9.294872433150505,9.294872433150505
93,42.21249778324095,8.709088777089754,-0.5525295733453415,-0.07042290446838825,-0.5186823651239644,0.2363038740843955,-0.2959125452993517,0.596705345862497,-0.3279182658092839,0.556999385004103,1367432293.3448899,10.14339417661082,10.14339417661082
94,63.75683704206067,16.452979519053933,-0.13625875563057527,-0.5947921928900348,0.3976027572585823,-0.14970488736472695,-0.15859082509908376,0.08847768808167734,0.3341937052241779,0.6102001320951423,1367433151.0227509,10.600629990839861,10.600629990839861
95,38.902770333669075,9.259444292154477,-0.5583922620589126,0.17779468377836,0.4363165183738533,0.6169709183990026,-0.4655283377446139,-0.009843441251297536,0.3505398711902764,0.5860143922354777,1367447460.9118268,14.1140403069762,14.1140403069762
96,33.55503173101648,9.836086702380053,-0.15203701723226273,0.6079042267749926,0.18321858392146942,0.00912447927809825,0.013805900742556665,0.016703870650336964,0.14547230735404595,0.626628122206293,1367452668.8095462,9.641486179773592,9.641486179773592
97,54.88597488364056,17.394310701607765,-0.1925871256415682,0.4980549094495428,-0.11103856798750744,0.19706593567928718,0.13508559938462264,-0.2882031801420683,-0.15367337890716992,0.533992971666925,1367457439.3117387,8.137778811567557,8.137778811567557
98,28.038386935279803,7.992653791230985,0.26109365719653554,-0.7403943874971174,0.142433855564829,-0.035660279457293616,-0.3051424914864729,0.030626433790614967,0.11763196265492155,0.785082000090114,1367460948.9629614,8.314962233596711,8.314962233596711
99,50.97207264613423,13.3868547138144,0.21251831795763357,-0.7962985190691356,0.5292769461462462,0.21240501363497902,0.34130101428620485,0.11610880862979146,0.4433367035692375,0.8241695013401311,1367465455.2808137,7.080037858582678,7.080037858582678
100,86.1899352041955,27.967961855125175,-0.044375097280582705,-0.6497429245684234,-0.0869934216521633,-0.14915938866028156,0.09317128868706409,-0.1916276430547212,-0.11262814328168659,0.651256491165646,1367474167.141864,6.740011359635872,6.740011359635872
101,38.470644850934384,10.282789069665963,-0.3672044806602229,0.5423101494581113,0.21537996373701113,0.3040259583838664,0.09167332227165446,-0.23548965472556577,0.12028518144696893,0.6549346752327464,1367477749.1482704,14.368268631019388,14.368268631019388
102,45.60806927732893,14.218424494492647,-0.2742380720112124,0.6281680082989519,-0.11855672628370797,0.0036328918417197556,0.026979173881788773,-0.015887622307160818,-0.09415628409206953,0.685420722469564,1367488231.2630787,6.249961600838089,6.249961600838089
103,38.76236503324503,10.719003305836647,-0.038273755214310416,0.5008886061589941,0.34197197409037067,0.0019002862287750058,0.11177692773951269,0.60095799341431,0.3980753538165567,0.5023487594471642,1367496876.8505192,8.625408183697028,8.625408183697028
104,109.21404119937434,23.35719807262353,0.5577286986420651,-0.3054245242792573,0.014079892921455953,0.16929225475849097,0.28157707599289994,0.039707754483653844,0.01859516366926791,0.6358816252418229,1367510448.7603881,12.058753641312949,12.058753641312949
105,23.435365278357608,7.479338966196762,0.36997446870027206,0.3428733997005135,0.5077349972622479,0.028163816131246727,0.009711347889808413,0.036183112185615145,0.3936502445588977,0.5044237065327488,1367516341.460926,10.917264894240326,10.917264894240326
106,27.40354095876772,2.7408703768385383,-0.0036997539797019832,0.57672604862762,0.46825961590375353,-0.0784062937793259,0.10920035418941856,0.03323028103196251,0.4287047211761374,0.5767379156472533,1367529540.9473183,6.902818530894672,6.902818530894672
107,144.110213016929,42.819971428549245,0.7407622004123872,0.4109456437070631,0.4410388013807823,-0.01698968192316207,-0.4118221993292541,-0.3408752763177046,0.26192627032566435,0.8471156707567238,1367530482.7209854,11.434648715110407,11.434648715110407
108,57.97820100427495,14.979687657035155,-0.688111705770963,0.6294338698968306,0.041521028968087875,-0.1864551493364378,-0.028241279669311403,0.20364171854091237,0.0748075910808964,0.9325688801328964,1367556157.0062351,25.181559273843675,25.181559273843675
109,86.60873620435892,23.25262260782142,0.4004739310487057,-0.5126020436283585,0.1687285125514369,0.2033717155938786,-0.5886690550583185,0.08123028187697824,0.1502091408749624,0.6504922940216686,1367569488.9937015,9.219812364923879,9.219812364923879
110,68.21143410701161,17.193479649034302,-0.22029820694667085,-0.6010561558719738,-0.16563752897136916,0.07744997449990546,-0.044118491098865606,-0.04063376404514126,-0.1404721187649849,0.6401560766684268,1367591863.2983315,10.669005892712384,10.669005892712384
111,32.57528004721837,8.9386066985997,-0.07918846844613021,-0.5850386332647054,-0.16654869369272304,0.022942357722672495,-0.027679273981070496,0.038104747353435865,-0.1224835202670873,0.590373624027258,1367592925.3574793,6.287629761898437,6.287629761898437
112,63.67944785348256,20.01619528335474,-0.41256815764237426,0.32614293478504824,-0.3554321363814488,-0.17806370950996322,-0.644582930394505,0.29931503387923436,-0.19884636046794066,0.5259103522565678,1367602470.9982097,6.239028209024986,6.239028209024986
113,38.85719712417739,10.11109834008969,-0.253201647568159,0.5235949482881628,-0.3377964273129739,-0.08649539508648506,0.12960973167256312,0.17653528703397797,-0.231595905242856,0.5816035971382175,1367624940.8777568,11.602650108021855,11.602650108021855
114,163.9344613239156,48.086753064146734,-0.5298537324903283,-0.5834559102013827,-0.09025313346899816,0.005855162046278692,-0.0007379512411394679,0.10370446528574637,-0.04626323753734184,0.7881407088730136,1367631786.745402,23.379628046931263,23.379628046931263
115,17.741694193386135,5.443271080282706,0.40922943131807843,0.7825768213599573,0.16297308830260399,0.13906807961620926,-0.3140863972694813,-0.19758580306403636,0.07832255020825651,0.8831167582980024,1367641044.631104,8.68594269860626,8.68594269860626
116,31.845608085794495,9.508550971272305,-0.5480237278400268,0.08188684297926029,0.5496745803866744,0.3891380478545626,0.20439673946950832,-0.18682497450612573,0.3803314304424648,0.5541078065943393,1367655373.3401763,7.9902941893279635,7.9902941893279635
117,48.54748822159339,7.039118249729413,0.08868239864284752,-0.7842659120510143,-0.2986755300592849,-0.04544508832922677,-0.017210480207344704,0.018135544094132684,-0.2585566820965082,0.7892639537152689,1367665885.499085,6.138191901574633,6.138191901574633
